title;company;description;location;requirements;technologies;salary;modality;languages;contract_type;error;link
Desarrollador/a Fullstack con PHP y SYMFONY;IZERTIS;¿Te gustaría trabajar como Desarrollador/a Fullstack con PHP y SYMFONY? Si es así, ¡Felicidades! Has llegado al lugar adecuado. ¿QUÉ HARÁS? Diseñar, desarrollar y mantener aplicaciones backend utilizando PHP y Symfony 5+.· Aplicar patrones de diseño para garantizar código limpio, reutilizable y escalable.· Modelar y optimizar bases de datos relacionales y no relacionales.· Integrar y gestionar sistemas de colas (ej. RabbitMQ, SQS) para flujos asíncronos.· Implementar prácticas de desarrollo seguro, siguiendo estándares y buenas prácticas.· Participar en procesos de integración continua usando Git Flow y herramientas de la suite Atlassian (Jira, Bitbucket, Confluence, etc).· Utilizar Docker para contenerización y estandarización de entornos de desarrollo.· Colaborar en el desarrollo y mantenimiento de infraestructura sobre servicios de AWS (S3, CloudWatch, SQS, SES, etc.).· Contribuir al diseño y mantenimiento de sistemas de alto rendimiento y escalabilidad.· Diseño e implementación de APIs.;Madrid;Más de 5 años de experiencia en desarrollo backend con PHP., Experiencia comprobada con Symfony 5 o superior., Dominio de patrones de diseño de software., Experiencia trabajando con bases de datos SQL (MySQL, PostgreSQL) y NoSQL (MongoDB)., Conocimientos sólidos en Docker., Manejo fluido de herramientas de Atlassian (Jira, Bitbucket, Confluence)., Experiencia en Git Flow y metodologías ágiles (Scrum/Kanban)., Conocimiento en sistemas de colas (ej. RabbitMQ, AWS SQS)., Experiencia usando servicios de AWS en contexto de desarrollo (S3, SES, CloudWatch, etc)., Experiencia en la creación de aplicaciones escalables y de alto rendimiento., Buenas prácticas en seguridad de aplicaciones web., Diseño, implementación e integración de APIs.;PHP, Symfony, Docker, AWS, RabbitMQ, SQS, MySQL, PostgreSQL, MongoDB;;híbrido;;indefinido;False;https://www.infojobs.net/madrid/desarrollador-fullstack-con-php-symfony/of-ic20352fb5f438da5ce2516cb7de0c2?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Full Stack web developer;PREMIUM DOMAIN NAMES S.L.;We are Premium Domain Names, a one-stop solution for domain dropcatching, domain sales data analytics, and portfolio management. Our platform empowers domain investors and professionals to make smarter decisions with better tools and insights. As we continue to grow, we're expanding into related SaaS products that combine our domain expertise with modern web technology—and we’re looking for talented developers to join us on that journey.;Barcelona;2+ years experience with PHP 8.x and Laravel (versions 10+ preferred), 2+ years experience with React (with Inertia for Laravel and/or NextJS), Experience with TailwindCSS, or other modern CSS libraries, Solid understanding of MySQL databases, Practical experience building and consuming REST APIs, Good organisational and time management skills, Ability to manage shifting priorities in a dynamic environment, Strong team player but comfortable working independently when needed, Good written and verbal communication skills in English and Spanish;PHP, Laravel, React, Inertia, NextJS, TailwindCSS, MySQL, REST APIs;;híbrido;inglés, español;indefinido;False;https://www.infojobs.net/barcelona/full-stack-web-developer/of-ied9607de1e4fc08c978cb4209ff7b0?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Programador/a Full Stack Junior;Gestion Tributaria Territorial;¿Estás buscando un nuevo reto profesional? ¿Quieres comenzar tu carrera en el sector IT? ¡En gtt queremos conocerte! Somos una empresa tecnológica de ámbito nacional dedicada a colaborar con la Administración Pública en materia tributaria. Actualmente estamos en continua expansión, extendiendo nuestros servicios por LATAM. Desarrollamos nuestro propio producto que ya está presente en cerca de 3.300 instituciones en toda España. Somos un equipo de más de 900 personas, distribuidas por toda la geografía nacional, situándose los servicios centrales en la sede de Alicante. Nuestro producto principal está construido sobre un framework propio en XML, .Net, C# y JS. Parte del código se encuentra en PL/SQL. Actualmente buscamos personas que tengan conocimientos e interés en el mundo de la programación. El perfil que se busca es Full Stack y se valora el conocimiento de BBDD y PL/SQL. Se considerará a la persona para diversas posiciones en base a conocimientos, intereses y experiencia.;Alicante/Alacant;Estudios relacionados con la informática: Ingeniería Informática o Ingeniería Multimedia (Mínimo en tercer año), CFGS DAM o CFGS DAW (Grado terminado), Motivación y ganas de aprender., Persona comunicativa., Capacidad de trabajo en equipo.;SQL, XML, Informatica, PL/SQL, C#, .NET, Oracle, BBDD, Programación de aplicaciones web;;híbrido;español;indefinido;False;https://www.infojobs.net/alicante-alacant/programador-full-stack-junior/of-iaee24aa96e4f97a82c5d6e717e15dc?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Python Full-Stack Developer;Knowmad Mood;Desde knowmad mood, estamos en la búsqueda de desarrolladores(as) Full Stack Python. para un proyecto 100% remoto desde cualquier punto del territorio Español. Necesitamos que cuentes con: Sólidos conocimientos en arquitectura de microservicios y patrones de diseño. Experiencia en la parte Front con JavaScript / React y experiencia en el diseño y consumo de Apis REST. Experiencia y conocimientos con Git, BBDD relacionales y CI/CD.;Madrid;Sólidos conocimientos en arquitectura de microservicios y patrones de diseño., Experiencia en la parte Front con JavaScript / React y experiencia en el diseño y consumo de Apis REST., Experiencia y conocimientos con Git, BBDD relacionales y CI/CD.;Python, React, JavaScript, Git, Patrones de diseño, Apis, REST;;remoto;;indefinido;False;https://www.infojobs.net/madrid/python-full-stack-developer/of-i20094569b747cba81a80b34aa9088c?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Desarrollador Full Stack - Híbrido;TRS STAFFING SOLUTIONS;En TRS STAFFING SOLUTIONS buscamos un Senior Full Stack Developer con experiencia programando en .NET para trabajar con uno de nuestros clientes del sector Oil and Gas. Será responsable del diseño, desarrollo y mantenimiento de soluciones tecnológicas avanzadas, colaborando estrechamente con equipos multidisciplinarios del departamento de Licencias de Proceso y Tecnología.;Madrid;Mínimo 5 años de experiencia en desarrollo con C# y .NET Framework/.NET Core, Dominio de bases de datos relacionales: SQL Server y Oracle, Experiencia en desarrollo front-end con Windows Forms, Angular y/o Blazor, Conocimiento de Entity Framework, Dapper y APIs web (REST, SOAP), Experiencia con metodologías ágiles (Scrum, Kanban), Se valorará la experiencia en arquitecturas de microservicios, Conocimiento de herramientas de control de versiones como Git o TFS, Experiencia en entornos cloud (Azure, AWS), Conocimiento de Blazor MAUI o frameworks similares, Conocimiento de herramientas Hexagon y/o AVEVA;.NET, C#, SQL Server, Oracle, Windows Forms, Angular, Blazor, Entity Framework, Dapper, REST, SOAP, Git, TFS, Azure, AWS, Blazor MAUI;;híbrido;inglés;indefinido;False;https://www.infojobs.net/madrid/desarrollador-full-stack-hibrido/of-ia0b255165f437aa65ee1dff630aa4f?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
DESARROLLADOR/A SENIOR FULL STACK;MADISON MK;Únete a MADISON y lleva tu talento al siguiente nivel. ¿Eres un/a desarrollador/a Full Stack con ganas de crear soluciones innovadoras y enfrentar grandes desafíos tecnológicos? En MADISON buscamos talento como el tuyo para formar parte de nuestro equipo y liderar el desarrollo de aplicaciones escalables, seguras y de alto impacto. Lo que harás: - Desarrollo Full Stack: Crear aplicaciones modernas, optimizando tanto el backend como el frontend.- Definir Arquitecturas Sólidas: Diseñar sistemas eficientes, seguros y escalables.- Mentoría y Crecimiento del Equipo: Compartir conocimientos, revisar código y fomentar buenas prácticas.- Optimización y Mantenimiento: Identificar y aplicar mejoras en rendimiento y calidad del software.- Metodologías Ágiles: Participar activamente en entornos Agile para mejorar la eficiencia y calidad del desarrollo.;Valladolid;Experiencia sólida en desarrollo Full Stack., Dominio de bases de datos relacionales y diseño eficiente de esquemas., Experiencia en entornos cloud y herramientas de CI/CD., Capacidad para resolver problemas, innovar y tomar decisiones técnicas., Habilidad para trabajar en equipo y en un entorno ágil., Valoramos positivamente la experiencia o conocimientos en PHP.;PHP;;híbrido;;indefinido;False;https://www.infojobs.net/valladolid/desarrollador-senior-full-stack/of-i6da21aeb064873bda29adab30ddb83?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Desarrollador/a Fullstack;Sopra Steria;Porque trabajar en Sopra Steria, también es sentir Sopra Steria. Somos un reconocido líder europeo en consultoría, servicios digitales y desarrollo de software, con cerca de 56.000 empleados en casi 30 países y más de 4.000 en España. Nos enfocamos en las personas, en su formación y desarrollo profesional, lo que nos impulsa a crecer y mejorar constantemente. Tenemos pasión por lo digital y al igual que tú, buscamos la mejor de las aventuras. Queremos que tu día a día se convierta en la mejor de tus inspiraciones. Que aprendas, aportes, te diviertas, crezcas y que, sobre todo, disfrutes al máximo. Si quieres formar parte de un equipo 'Great Place to Work', ¡Sigue leyendo!;Barcelona;Experiencia al menos de 4 años con Java en el backend + Angular, React o algún framework similar en el frontend., Inglés B2 o superior, Disponibilidad para acudir a oficina 1 vez por semana (Metro: Tarragona).;Java, Angular, React;;híbrido;inglés;indefinido;False;https://www.infojobs.net/barcelona/desarrollador-fullstack-barcelona/of-i06c9d20b014921a97a64d653f3524f?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Desarrollador/a de software;FEEDING SYSTEMS SL.;En Feeding Systems S.L. desarrollamos software de control para sistemas inteligentes en acuicultura, combinando IoT, RWD y análisis de datos en tiempo real. Buscamos un/a Desarrollador/a software con experiencia en aplicaciones web responsivas (RWD) y pasión por resolver desafíos técnicos en un sector innovador.;O Porriño, Pontevedra;Ciclo Formativo Grado Superior, Al menos 3 años de experiencia, Dominio demostrable de Next.js, TypeScript y Tailwind CSS (front-end), Node.js, NestJS y Node-RED (back-end), Bases de datos PostgreSQL/MongoDB y patrones de caché (Redis), Conocimientos en Docker y APIs REST/GraphQL, Capacidad analítica y proactividad para resolver problemas complejos, Nivel de inglés B1/B2;Next.js, TypeScript, Tailwind CSS, Node.js, NestJS, Node-RED, APIs REST, GraphQL, PostgreSQL, MongoDB, Redis, Docker, Kubernetes;;presencial;inglés;indefinido;False;https://www.infojobs.net/o-porrino/desarrollador-software/of-i76bb30965a43ebbeff5078f0f84129?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Desarrollador/a de software;Logical Games 46;"Buscamos un Desarrollador/a de Software con experiencia en sistemas embedded sobre windows y linux. Serás responsable de participar en el diseño, desarrollo y mantenimiento de máquinas de juego, así como de participar en la definición de la arquitectura de nuevos proyectos. Si crees que tu perfil podría encajar con los siguientes requisitos estaremos encantados de saber de ti: Posees un grado universitario en programación, ingeniería, matemáticas o equivalente; o bien un grado superior en las mismas áreas de conocimiento. Has trabajado en C, C++ o C#, a ser posible tanto en entorno windows como linux. Tienes conocimientos de varios de estos temas: redes y sus protocolos de comunicación, programación orientada a eventos, test unitarios, bases de datos SQL en cualquiera de sus variantes y comunicación entre dispositivos con protocolos de comunicación estándar o propietarios. Tienes dos años de experiencia o, si eres recién titulado, un interés demostrado por la programación. Nos interesa saber si has participado en algún torneo universitario: Google Code Jam, Codeforces, jutge.org... o bien has desarrollado tu propio proyecto que puedas mostrarnos.";Cerdanyola Del Vallès;Ciclo Formativo Grado Superior, Al menos 2 años de experiencia;C, C++, C#, sistemas embedded, redes, protocolos de comunicación, programación orientada a eventos, test unitarios, bases de datos SQL;;presencial;;indefinido;False;https://www.infojobs.net/cerdanyola-del-valles/desarrollador-software/of-i8b6d909cc54eb78645d66ea9710184?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Desarrollador Full-stack Drupal;Digrup;En Digrup somos una empresa especializada en diseño y desarrollo web con más de 20 años de trayectoria. Apostamos por la excelencia técnica, la creatividad y, sobre todo, por el talento de las personas que conforman nuestro equipo. Actualmente buscamos un/a Desarrollador/a Web experto/a en Drupal para incorporarse a nuestro equipo. ¿Qué harás con nosotros? Desarrollar y mantener sitios web utilizando Drupal aplicando las mejores prácticas de desarrollo. Trabajar codo a codo con diseñadores/as y otros perfiles técnicos para entregar productos digitales de alta calidad. Personalizar temas y módulos de Drupal en función de las necesidades de cada cliente. Optimizar el rendimiento de los sitios web para garantizar una experiencia de usuario fluida y eficiente. Detectar y resolver problemas técnicos, realizando pruebas exhaustivas para asegurar el correcto funcionamiento de los desarrollos.;Barcelona;Experiencia demostrable trabajando con Drupal., Dominio de HTML, CSS, SASS, Tailwind y JavaScript para el desarrollo de interfaces dinámicas y responsivas., Conocimientos en PHP., Familiaridad con GIT para la gestión de versiones., Se valorará positivamente experiencia con Docker y CI/CD (integración y despliegue continuos).;Drupal, HTML, CSS, SASS, Tailwind, JavaScript, PHP, GIT, Docker, CI/CD;;híbrido;catalán, castellano;indefinido;False;https://www.infojobs.net/barcelona/desarrollador-full-stack-drupal/of-if700666c094c92b4e212ad0256d1b4?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Ingenier@ de Software .NET (50% presencialidad);Knowmad Mood;¿Eres un apasionado del desarrollo en entornos Microsoft? ¡¡¡Esto te interesa!!! *El trabajo se desarrollará en modalidad híbrida 50% presencial. Buscamos Ingenier@s de Software .NET para incorporarse a nuestra Comunidad Microsoft y participar en nuestros proyectos desde nuestros centros de desarrollo, así como nuestra de Red de Talento Remoto. En knowmad mood utilizamos la tecnología para estar cerca, nos profesionalizamos, investigamos, creamos y vendemos nuestras propias creaciones, nos certificamos, realizamos eventos, nos divertimos y además ayudamos a nuestros clientes a tener mejores procesos de producción. ¿Qué más se puede pedir? Pues además puedes contar con beneficios como:- Formación en inglés para todos desde el primer día y formación en últimas tecnologías.- Opción de retribución flexible (tarjeta restaurante, cheques guardería, tarjeta transporte, seguro médico) y certificaciones oficiales.- Buen ambiente de trabajo y posibilidades de desarrollo profesional en una empresa en crecimiento, organizada por centros expertos con identidad propia.- Club de ventajas: benefíciate de nuestros descuentos en productos y servicios.- Embajador de nuestra marca, a través de nuestro Friends Mood.- Eventos, meetups, techdays, charlas...Además de otros beneficios y sorpresas que vamos realizando a lo largo del año.;Madrid;3 años de experiencia mínima o más en desarrollo C#, Conocimientos y/o experiencia en ASP.NET Core y ASP.NET - Especialmente MVC y WebAPI, Conocimientos y/o experiencia en API REST, servicios web SOAP y microservicios, Estar familiarizado con trabajar con formatos de datos como JSON y XML, Has trabajado con bases de datos relacionales: SQL Server y PostgreSQL, Tienes conocimientos y/o experiencia con bases de datos no relacionales NoSQL;.NET, C#, JSON, REST, API, SOAP, PostgreSQL, XML;;híbrido;inglés;indefinido;False;https://www.infojobs.net/madrid/ingenier-software-.net-50-presencialidad/of-i33b1ee82ee48a7971c14479759a1d9?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Software Engineer Kotlin | React/Typescript;Knowmad Mood;Si en tus propósitos de año tienes apuntado el poder crecer profesionalmente en proyectos punteros y participar en entornos laborales donde la colaboración, la innovación y la diversión cobran protagonismo... ¡en knowmad mood podrás hacer check! A través de esta oportunidad participarás en un equipo de desarrollo con proyectos interesantes como desarrollador/a o analista programador/a. - Trabajarás 100% remoto.- Aportarás ideas para implementar en los nuevos proyectos.- Trabajarás con tecnologías punteras del mercado.;Madrid;Sin estudios, Al menos 3 años de experiencia, Imprescindible residente en España;Kotlin, React, Typescript, AWS, Azure;;remoto;;indefinido;False;https://www.infojobs.net/madrid/software-engineer-kotlin-react-typescript/of-i5e5b4937804544963151cea523e74f?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Desarrollador de software Ruby on Rails;Digital55;¡Buscamos 2 Desarrolladores/as Ruby para un proyecto técnico de integración de sistemas en crecimiento! Si tienes experiencia desarrollando en Ruby y APIs RESTful, y te apasiona el trabajo técnico bien estructurado, esta es tu oportunidad para incorporarte de forma urgente a un proyecto de alto impacto técnico. Tu misión principal será participar en el desarrollo y mejora continua de sistemas de integración, ampliación funcional de herramientas existentes y asegurar la calidad del software entregado.;Madrid;Ciclo Formativo Grado Medio, Al menos 2 años de experiencia, Imprescindible residente en España;Ruby, Ruby on Rails, APIs RESTful, Git, PostgreSQL;;remoto;;indefinido;False;https://www.infojobs.net/madrid/desarrollador-software-ruby-on-rails/of-i69b20161b24a6d8be15edad3f5e838?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Programador/a ERP (Sage X3);Líder IT Consulting;En Líder IT Consulting, S.L. llevamos más de 35 años ayudando a nuestros clientes a mejorar la gestión mediante la consultoría, el desarrollo y la implantación de soluciones integradas. Con más de 250 trabajadores y 15 delegaciones, precisamos incorporar en nuestra delegación de Terrasa o Lleida a un/a programador/a para formarle en nuestra línea de desarrollo de ERP (programas de gestión) con la solución Sage X3. Participamos en proyectos multicliente con diferentes módulos de la herramienta (finanzas, contabilidad, compras, ventas, fabricación...), últimas versiones y diferentes tipos de proyectos. Un software de gestión (ERP) permite tener centralizados todos los procesos internos de una empresa. En LIDER implantamos el ERP en los clientes, lo personalizamos según sus necesidades, lo integramos con otros softwares, lo migramos de una versión a otra, resolvemos incidencias de clientes.;Terrassa, Barcelona;Programador/a senior en desarrollo web, con conocimientos en sistemas ERP, CRM, gestores documentales o plataformas similares., Conocimientos de diferentes lenguajes de programación (PHP, Java, .NET,/C#, etc.)., Conocimientos en BBDD SQL Server y/o Oracle, Interés en el área de ERP.;PHP, Java, .NET, C#, SQL Server, Oracle;;híbrido;;indefinido;False;https://www.infojobs.net/terrassa/programador-erp-sage-x3/of-i68cdbdbfed417f916d52300b2a59d9?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Desarrollador Full Stack;Rossellimac;"¿Te apasiona el desarrollo de software y te motiva trabajar en proyectos innovadores? ¡Únete a nuestro equipo como Desarrollador/a Full Stack y lleva tus habilidades al siguiente nivel! Se requiere de profesionales titulados en la materia, con experiencia demostrada, en el desarrollo de aplicaciones en tecnología para la web, ""full stack"" (""front-end"" y ""back-end""), para el desarrollo, mantenimiento y soporte a usuarios/as, de herramientas y plataformas de uso interno y para cliente. El profesional trabajará coordinado por personal senior en consultoría de software y aplicaciones, especialistas TIC y equipos multidisciplinares. Oferta: · Participar en la análisis, diseño, desarrollo, despliegue y soporte de proyectos innovadores.· Incorporación inmediata.· Contrato indefinido a tiempo completo.· Jornada híbrida: presencial en centro de trabajo y remoto. · Seguro médico privado ¿Te apuntas al reto? Aquí no solo escribes código: construyes soluciones ¡Queremos conocerte!";Granada;Ciclo Formativo Grado Superior, Al menos 3 años de experiencia, Pasión por el desarrollo de aplicaciones, Proactividad, Capacidad de trabajo en equipo, Orientación a clientes-usuarios/as, Capacidad de resolución de problemas, Flexibilidad horaria, Autonomía;HTML, CSS, PHP, JavaScript, SQL, MySQL, JSON, XML, REST, SOAP, GIT;;híbrido;español, inglés;indefinido;False;https://www.infojobs.net/granada/desarrollador-full-stack/of-i12ceee2e6a4b32b1d7fdc2dccbf69c?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Desarrollador/a de software Ruby 3.1/Rails 7 100% REMOTO;Grupo ICA;Desde ICA Informática y Comunicaciones Avanzadas nos encontramos en búsqueda de un Desarrollador/a de software Ruby 3.1/Rails 7 100% REMOTO ¿Qué ofrecemos?-Teletrabajo, podrás desempeñar tu puesto desde la comodidad de tu hogar.-Proyección profesional.-Horario: oficina. (L-V)-Salario competitivo-Plan de Formación-Plan de Retribución flexible-Plan de Conciliación;Madrid;Al menos 3-4 años de experiencia como desarrollador de software, Conocimientos consolidados en Ruby 3.1/Rails 7, PHP 8, PostgreSql, Boothstrap, Jquery/JavaScript, GIT, Angular 14+, OracleSQL;Ruby 3.1, Rails 7, PHP 8, PostgreSql, Boothstrap, Jquery, JavaScript, GIT, Angular 14+, OracleSQL;;remoto;;indefinido;False;https://www.infojobs.net/madrid/desarrollador-software-ruby-3.1-rails-7-100-remoto/of-i96ebf8899d4b0b953a2d0b05982b6a?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Fullstack Developer. Teletrabajo;Second Window;¡Te ofrecemos crecer con nosotros en una de nuestras unidades tecnológicas como Fullstack en una posición 100% en remoto. Proyecto estable y a largo plazo para importante entidad financiera.;Madrid;Ciclo Formativo Grado Medio, Al menos 3 años de experiencia, Imprescindible residente en España;Java, JavaScript, TypeScript, JUnit, Cucumber, WebDriver, AWS, Docker, Kubernetes, Git, REST, WebServices, OpenApi;36000;remoto;;Contrato formativo, jornada completa;False;https://www.infojobs.net/madrid/fullstack-developer.-teletrabajo/of-i41ebacdaf742c6be523c514ee9dcec?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
SENIOR FULLSTACK DEVELOPER (REMOTO);IRIUM SOLUCIONES Y SISTEMAS;En IRIUM nos preocupamos porque no dejes de perseguir tus sueños. Prepárate para conquistar tus metas, y ten siempre presente disfrutar del camino. Actualmente nos encontramos en búsqueda de un/a FULLSTACK DEVELOPER, con 6-8 años de experiencia en Java y Angular para participar en un proyecto potente. Qué esperamos de ti?· Desarrollador con experiencia en la construcción de proyectos con microfrontales.· Persona con ideas que aportar y asociativa.· Stack tecnológico: Java, Spring Boot, Angular 18, Angular Material, Prime NG.· Expereicnia trabajando en metodología Scrum.· Nivel de inglés: B2. Cuáles serán tus funciones como FULLSTACK DEVELOPER?· Construcción de proyectos con microfrontales.· Análisis y elaboración de informes.· Desarrollos de nuevos funcionalidades.· Diseños.;Madrid;Experiencia mínima: Más de 5 años, Imprescindible residente en España;Java, Scrum, AngularJS;;remoto;inglés;indefinido;False;https://www.infojobs.net/madrid/senior-fullstack-developer-remoto/of-i44276d318f43f883958060ada2befc?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Programador Full Stack (Java/Spring Boot/Angular) – Modalidad hibrida;PSS;¿Te gustaría unirte a un departamento formado por personas apasionadas por el mundo de la tecnología? ¿Eres un experto en asumir nuevos retos, y seguir formándote en tu carrera profesional? ¡Únete a PSS! En estos momentos estamos buscando perfiles de programador full stack con experiencia al menos 2 años principalmente Java, Spring Boot y Angular, para incorporarse en un potencial proyecto puntero bajo la modalidad hibrida. Funciones a desempeñar: - Desarrollar e implementar características innovadoras para el sistema.- Colaborar con equipos multifuncionales para asegurar la entrega exitosa del proyecto.- Contribuir al diseño y la arquitectura de la aplicación.- Solucionar problemas técnicos.- Estar al día de las tendencias y tecnologías del sector para impulsar la mejora continua.;Madrid;Formación Profesional Grado Superior, Al menos 2 años de experiencia;Java, JavaScript, JPA, REST, PostgreSQL, Jenkins, JUnit, Angular, Spring Boot;27500;híbrido;;indefinido;False;https://www.infojobs.net/madrid/programador-full-stack-java-spring-boot-angular-modalidad-hibrida/of-i03a7d6e70d4493ad32a2aff920d416?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Senior Full-Stack Developer ( PHP);Compañía tecnológica especializada en soluciones digitales para el sector turístico;¿Tienes experiencia sólida como Desarrollador Fullstack con foco en PHP y te gustaría formar parte de un equipo que está a la vanguardia en el sector de turismo y tecnología en España, Portugal e Italia, creciendo al resto de Europa y Estados Unidos? Uno de nuestros clientes, una compañía tecnológica con sede en Sevilla, especializada en soluciones digitales para el sector turístico, está en plena fase de crecimiento y busca incorporar un Desarrollador Fullstack Senior (PHP) para su equipo. Fundada en 2009, la compañía está especializada en experiencias turísticas culturales y gastronómicas en ciudades como Sevilla, Madrid, Barcelona, Granada, Lisboa o Porto. Están impulsando la expansión tecnológica de su plataforma de e-commerce, apostando por un producto propio con visión escalable internacionalmente.;Sevilla;Más de 7 años de experiencia desarrollando aplicaciones web con PHP, Buen dominio de HTML, CSS, JavaScript y SQL, Experiencia en integración de APIs, Conocimiento en herramientas de control de versiones como GIT, Mentalidad proactiva y orientación al trabajo en equipo, Grado en Ingeniería Informática, Conocimientos en Python (Plus);PHP, HTML, CSS, JavaScript, SQL;;híbrido;;indefinido;False;https://www.infojobs.net/sevilla/senior-full-stack-developer-php/of-i53aa42381a434f88a5096d8d887930?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Desarrollador/a Senior Fullstack .NET (C#);GRUP LUTX;Desde Infojobs Performance, un servicio de Adevinta, buscamos un/a Desarrollador/a Senior Fullstack .NET C# para unirse al equipo de GRUP LUTX, que ofrece servicios de gestión comercial, contable, informática y administrativa a empresas de hostelería e inmobiliaria. Serás una pieza importante en el ciclo de vida del desarrollo de software, desde la toma de requisitos hasta el despliegue y soporte de nuestras plataformas de producción. ¿Eres un/a apasionado/a del desarrollo .NET, con experiencia en aplicaciones de escritorio y con ganas de enfrentarte a nuevos retos? ¡Te estamos buscando! Tus responsabilidades principales serán:- Desarrollo y mantenimiento de aplicaciones de escritorio robustas y escalables, utilizando WPF (MVVM) y WinForms (MVC).- Diseñar e implementar nuevas funcionalidades y herramientas innovadoras.- Realizar el mantenimiento evolutivo y correctivo de las aplicaciones existentes, garantizando su óptimo funcionamiento.- Colaborar en la toma de requisitos con los stakeholders y proponer soluciones técnicas eficientes y adaptadas a cada necesidad. - Ejecutar pruebas unitarias y de integración, gestionar versiones de software y participar activamente en los procesos de despliegue.;Barcelona;Formación reglada en desarrollo de software., Más de 5 años de experiencia demostrable como Desarrollador/a .NET., Inglés leído y escrito (consulta documentación técnica)., Dominio de .NET Core y C#., Experiencia sólida con Entity Framework Core (EF Core)., Profundo conocimiento de SQL Server., Experiencia avanzada en WPF y el patrón MVVM., Experiencia con WinForms y el patrón MVC., Conocimiento de herramientas como DevExpress (o similares)., Desarrollo y consumo de Web Services., Control de versiones con Git., Experiencia en Unit Testing., Comprensión sólida de procesos de negocio relacionados con ERP y Personal.;.NET, C#, Entity Framework Core, SQL Server, WPF, WinForms, DevExpress, Web Services, Git;;híbrido;inglés;indefinido;False;https://www.infojobs.net/barcelona/desarrollador-senior-fullstack-.net-c-barcelona/of-i54f9b2f0c34ac099df8263c69e5765?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
Full Stack Developer - Java y Angular - 100 % remoto;PROFILE SOFTWARE SERVICES;¿Buscando nuevos retos? ¿Quieres formar parte de nuestro equipo? Desde Profile buscamos un/a Programador/a Full Stack, de mínimo 3 años de experiencia, para unirse a nuestro equipo y trabajar en un proyecto que tenemos con uno de nuestros clientes más importantes del sector asegurador. Con ilusión es como se cambian las cosas, y queremos contribuir a un futuro mejor gracias a la tecnología. Para conseguirlo no necesitamos héroes ni súper talentos, sino personas implicadas, motivadas, con muchas ganas de trabajar en equipo y de crecer dentro de este proyecto común que formamos todos/as. ¿Cuáles serían tus responsabilidades? Desarrollo de aplicaciones modernas con tecnologías actuales y en el mantenimiento de sistemas heredados.;Madrid;Ciclo Formativo Grado Medio, Al menos 3 años de experiencia;Angular 12, Java 8/11, Spring (Spring Boot, Spring MVC, Spring Security), REST, SOAP, Oracle, Jenkins, Elastic, Kibana, Logstash, JUnit, Mockito, Git;;remoto;;indefinido;False;https://www.infojobs.net/madrid/full-stack-developer-java-angular-100-remoto/of-i291636d12443e1931349229422a034?applicationOrigin=search-new&page=6&sortBy=RELEVANCE
