title,company,description,location,requirements,technologies,salary,modality,languages,contract_type,error,link
Programador/a ABAP senior,T-Systems,"En T-Systems, encontrarás proyectos rompedores que suman al bienestar social y ecológico. Queremos dar la bienvenida a nuevos talentos como tú, que aporten ideas frescas, puntos de vista distintos, que acepten retos y un continuo aprendizaje, para crecer e impactar a la sociedad... ¡Todo esto, de una forma divertida! No importa cuándo o dónde trabajes. Se trata de hacer un trabajo que importe para hacer avanzar a la sociedad. Por esta razón, haremos todo lo posible para asegurarnos de que tengas todas las posibilidades de desarrollo ofreciéndote una red de apoyo, excelente tecnología, un entorno de trabajo nuevo y la libertad de trabajar de forma autónoma. Te apoyamos a crecer constantemente tanto personal como profesionalmente, para que puedas dejar una huella notable en la sociedad.","Reus, Tarragona","ABAP clásico y programación orientada a objetos (OO). Desarrollo de reportes ALV y formularios (preferiblemente SmartForms). Uso de user-exits, BAdIs y enhancements. Batch input / BDC / LSMW para carga de datos. Manejo del Diccionario de Datos (DDIC): tablas, estructuras, vistas, etc. Creación y consumo de funciones RFC y BAPIs. Capacidad para realizar mantenimientos correctivos y evolutivos en entornos SAP ECC o S/4HANA. Conocimiento de herramientas de análisis de errores y rendimiento (ST22, SE80, SE37, etc.).","SAP, ABAP",,Híbrido,Español - Nativo o Bilingüe,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/reus/programador-abap-senior/of-i12570af3f4406c821e890238a28c91?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Programador/a ABAP,T-Systems,"En T-Systems, encontrarás proyectos rompedores que suman al bienestar social y ecológico. Queremos dar la bienvenida a nuevos talentos como tú, que aporten ideas frescas, puntos de vista distintos, que acepten retos y un continuo aprendizaje, para crecer e impactar a la sociedad... ¡Todo esto, de una forma divertida! No importa cuándo o dónde trabajes. Se trata de hacer un trabajo que importe para hacer avanzar a la sociedad. Por esta razón, haremos todo lo posible para asegurarnos de que tengas todas las posibilidades de desarrollo ofreciéndote una red de apoyo, excelente tecnología, un entorno de trabajo nuevo y la libertad de trabajar de forma autónoma. Te apoyamos a crecer constantemente tanto personal como profesionalmente, para que puedas dejar una huella notable en la sociedad. Se necesita un programador/a con 2 años de experiencia programando en SAP ABAP para un importante proyecto del ámbito sanitario. Sus funciones se centrará en la programación de nuevos desarrollos del proyecto.","Reus, Tarragona","Programador/a ABAP con al menos 2 años de experiencia. Conocimientos técnicos esenciales: ALVs, IDOCS, uso de BAPIS, BADIS, formularios,...","ABAP, SAP, Programación orientada a objetos, Smartforms",,Solo teletrabajo,Español - Nativo o Bilingüe,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/reus/programador-abap/of-i695e9fa5b840f0b56b000d68d85c42?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
DESARROLLADOR/A SW CON C/C++,ColaVoro,"Precisamos Desarrollador/a SW para incorporarse en uno de nuestros clientes situado en Alcobendas (Madrid). Funciones: Desarrollo e implementación del segmento terreno de redes QKD satelitales. Desarrollo SW para sistemas de comunicaciones encriptadas y gestión de material criptográfico. Diseño técnico, especificación de requisitos, implementación, validación e integración de sistemas de cifrado y gestión de claves.",Madrid,"Conocimientos avanzados de C/C++, gestión de redes, herramientas de cifrado. Conocimientos medios de Criptografía postcuántica (PQC), Criptografía simétrica y asimétrica, QKD. Conocimientos básicos de Diseño de entornos y arquitectura de bases de datos. Valorable experiencia en criptografía, QKD y conocimientos de bases de datos. Valorable experiencia en HSMs (por ejemplo PKCS#11).","C/C++, Criptografía postcuántica (PQC), Criptografía simétrica, Criptografía asimétrica, QKD, HSMs",35000,Híbrido,Inglés,Indefinido,False,https://www.infojobs.net/madrid/desarrollador-sw-con-c-c/of-i356a8ab64546918cc7ab94f68beab0?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Programador/a ABAP,T-Systems,"En T-Systems, encontrarás proyectos rompedores que suman al bienestar social y ecológico. Queremos dar la bienvenida a nuevos talentos como tú, que aporten ideas frescas, puntos de vista distintos, que acepten retos y un continuo aprendizaje, para crecer e impactar a la sociedad... ¡Todo esto, de una forma divertida! No importa cuándo o dónde trabajes. Se trata de hacer un trabajo que importe para hacer avanzar a la sociedad. Por esta razón, haremos todo lo posible para asegurarnos de que tengas todas las posibilidades de desarrollo ofreciéndote una red de apoyo, excelente tecnología, un entorno de trabajo nuevo y la libertad de trabajar de forma autónoma. Te apoyamos a crecer constantemente tanto personal como profesionalmente, para que puedas dejar una huella notable en la sociedad. Se necesita un programador/a con 2 años de experiencia programando en SAP ABAP para un importante proyecto del ámbito sanitario. Sus funciones se centrará en la programación de nuevos desarrollos del proyecto.",Granada,"Programador/a ABAP con al menos 2 años de experiencia. Conocimientos técnicos esenciales: ALVs, IDOCS, uso de BAPIS, BADIS, formularios,...","ABAP, SAP, Programación orientada a objetos, Smartforms",,Híbrido,Español - Nativo o Bilingüe,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/granada/programador-abap/of-ic24c14445b43f9872c08f07f616d66?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
FullStack PHP especializado en Laravel 100% remoto,Quental Technologies,"¿Te apasiona el desarrollo web y quieres trabajar con tecnologías punteras en un entorno de IoT e IA? Buscamos un Full Stack Developer con experiencia en PHP, Laravel y Symfony con front para impulsar su plataforma. ¡con modalidad 100% remoto! ¿Qué harás? -Desarrollar aplicaciones web y mobile responsive de acuerdo con las necesidades comerciales y los requisitos técnicos. -Participar en revisiones regulares de código y actividades de intercambio de conocimientos en equipo. -Proponer nuevas arquitecturas, frameworks, soluciones para el proyecto. -Pruebas unitarias e integración. -Conocimientos en desarrollo y arquitectura frontend y backend.",Madrid,"Experiencia mínima: Al menos 3 años. Principalmente Backend (80%): PHP Backend 8.x y superior (PHP 7.x o superior imprescindible), PHP Frameworks: Laravel y Symfony, conocimientos sólidos en desarrollo PHP nativo sin frameworks (legacy), un contacto con Front (20%): HTML5, CSS3, Javascript-Jquery, Bootstrap o similares, Angular y/o REACT y/o VueJS, Bases de datos: MySQL, PostgreSQL, SQL Server, conocimientos de generar API y Webservices JSON / XML / API REST / SOAP, conocimientos en desarrollos estructurados, QA&Testing y pruebas unitarias en desarrollo (Junit, PHPUnit, etc.), conocimientos en CI/CD, Integración Continua, conocimientos en repositorios GIT, Bitbucket, GitLab, Inglés B2.","PHP, Symfony, Laravel, SQL, JavaScript, Angular",,100% Remoto,Inglés B2,"Indefinido, jornada completa",False,https://www.infojobs.net/madrid/fullstack-php-especializado-laravel-100-remoto/of-if459fef66049729ac7cc6e9a738496?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Software Development Engineer III,Expedia Group,"Develop and test standard software applications, related programs, and procedures to ensure they meet design requirements. Collaborate with team members to co-develop solutions and resolve problems. Seize opportunities to build new technical expertise in a specific engineering area. Understand the significance of system and technology integration, as well as the fundamental features and processes involved. Apply software design principles, data structures, design patterns, and computer science fundamentals to write clean, maintainable, optimized, and modular code with clear naming conventions. Utilize database design knowledge to address data requirements. Help coordinate stakeholder input and collaboration efforts when developing solutions to issues. Think broadly, recognizing when policies and processes should be standardized and when variations across the organization are necessary. Complete tasks and/or provide data to support the implementation of holistic solutions that integrate structure, people, processes, and technology. Apply formal training methods to current workloads. Report clearly on work status.",Madrid,"3+ years of experience with a Bachelor's degree or 2+ years with a Master's degree. Experience developing software in a team environment of at least five engineers (agile methodologies, version control, etc.). Built and maintained software projects/products in production environments within public or hybrid cloud infrastructure. Proficiency in a JVM language, with moderate familiarity with other applicable languages. Familiarity with at least two data stores, API access patterns, and integrations. Understanding of relevant technologies within their specialization as part of a broader ecosystem. Ability to grasp how projects fit within the team's objectives. Experience working with moderately complex systems. Ability to test and monitor personal code effectively. Familiarity with testing and monitoring tools. Proficiency in debugging applications. Understanding of how team goals align with business needs.",,,,,Indefinido,False,https://www.infojobs.net/madrid/software-development-engineer-iii/of-i12beffcd4c4c72a6171483254d4452?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
FULL STACK DEVELOPER,Ticsur Consultoria Estrategica,"Buscamos un/a desarrollador/a Full-Stack para unirse a nuestro equipo de desarrollo de software en Ticsur, compañía especializada en la implantación de sistemas ERP. Como parte de nuestro equipo, serás responsable de diseñar, desarrollar y mantener aplicaciones web y sistemas de información utilizando las últimas tecnologías y metodologías de desarrollo.",Málaga,"Habilidades Full-stack: Experiencia en el desarrollo de aplicaciones web utilizando una variedad de tecnologías front-end y back-end, como HTML, CSS, JavaScript, TypeScript, Node.js, React, Angular o Vue.js. Automatización de pruebas y TDD: Experiencia en la implementación de pruebas automatizadas y en el desarrollo guiado por pruebas (TDD). RESTful API y TypeScript: Conocimiento sólido en el diseño y desarrollo de API RESTful y experiencia en el uso de TypeScript. Metodología de desarrollo: Habilidad para definir y aplicar metodologías de desarrollo ágiles. Desarrollo de software: Capacidad para participar en todas las fases del ciclo de vida del desarrollo de software, desde el diseño hasta la implementación y el mantenimiento. Base de datos: Conocimientos de bases de datos MS-SQL.","HTML, CSS, JavaScript, TypeScript, Node.js, React, Angular, Vue.js, RESTful API, MS-SQL",27500,Presencial,,Contrato indefinido,False,https://www.infojobs.net/malaga/full-stack-developer/of-ie5eb63fc2c4809b99aab5f53a752b4?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Ingeniero FullStack IA Generativa (LLM) & automatización -100% Remoto ( H/M/X),Experis IT,"Tu misión¿Te apasiona la inteligencia artificial y quieres construir soluciones reales con impacto? En Experis buscamos un/a Ingeniero/a Full Stack especializado en IA Generativa y modelos LLM para incorporarse a nuestro equipo, donde lideramos proyectos que automatizan procesos clave mediante tecnologías punteras. Trabajarás en el diseño y desarrollo de agentes virtuales inteligentes integrados en plataformas corporativas, utilizando herramientas como Python, Java, Azure OpenAI, Power Platform y Copilot Studio, dentro de un entorno ágil y colaborativo.",Barcelona (Trabajo remoto desde cualquier parte de España),Estudios mínimos Ciclo Formativo Grado Superior. Experiencia mínima Al menos 3 años. Imprescindible residente en España.,"Java, Kanban, Python, Inteligencia artificial, Pruebas, JavaScript, PostgreSQL, LLA, Microsoft, NoSQL",,Remoto,,Indefinido,False,https://www.infojobs.net/madrid/ingeniero-fullstack-ia-generativa-llm-automatizacion-100-remoto-h-m-x/of-ifa8b09e7984b4eab9f1ca6e67120ec?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Programador/a SAP ABAP Full Remote,MELT GROUP,"Si tienes más de 5 años de experiencia como Programador SAP ABAP y crees que es un buen momento para iniciar un nuevo reto profesional, en Melt Group te estamos buscando. Se trata de una empresa tecnológica con sede en Andalucía que cuenta con más de 10 años de experiencia en el desarrollo de soluciones especializadas en el desarrollo de soluciones SAP, gestión documental, automatización de procesos y aplicaciones personalizadas. Cuenta con un equipo técnico compacto y altamente cualificado, formado por perfiles especializados en desarrollo SAP y aplicaciones a medida. Opera con importantes clientes tanto a nivel nacional como internacional, incluyendo empresas de referencia de diferentes países de Europa y España. La compañía destaca por su cultura, su apuesta por la formación continua y un sólido plan de carrera orientado al crecimiento interno. Trabajarás como Programador SAP ABAP, donde asumirás un papel clave dentro de un equipo altamente especializado, trabajando en diversos proyectos. Formarás parte de un equipo compuesto por 6 desarrolladores, distribuidos por diferentes conocimientos. Además, serás el coordinador del equipo técnico, por lo que se valorará una visión global del entorno SAP y habilidades de liderazgo técnico.",Sevilla,"Experiencia mínima de 5 años como Programador/a SAP ABAP. Dominio de desarrollo en ABAP y ABAP OO en distintos módulos SAP (FI, MM, SD, HCM...). Conocimientos sólidos en ampliaciones del estándar: BADIs, User Exits, Enhancements y BAPIs. Desarrollo de formularios e informes utilizando ALV Reports, SmartForms, SAPScripts y Adobe Forms. Creación de interfaces con sistemas externos mediante IDocs, RFCs y Web Services (SOAP/REST). Experiencia en depuración, pruebas, mantenimiento y optimización de código. Habilidades comunicativas y liderazgo de equipo. Nivel de inglés alto: B2.","ABAP, SAP, Desarrollo y parametrización ERP",42500,Teletrabajo 100%,Inglés,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/sevilla/programador-sap-abap-full-remote/of-i3a4effba65482289def1b09d648de0?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Desarrollador/a SW Embebido C,Capgemini Engineering - Consultores/as,"Capgemini Engineering, líder mundial en servicios de ingeniería, reúne equipos de ingenieros/as, científicos/as y arquitectos/as para ayudar a las empresas más innovadoras del mundo a liberar su potencial y contribuir a un futuro mejor. Desde coches autónomos hasta robots que salvan vidas, nuestros/as expertos/as en tecnologías digitales y software se salen de lo convencional proporcionando servicios únicos de I+D e ingeniería en todos los sectores de actividad. ¡Únete al equipo y continúa tu carrera en una compañía con oportunidades de crecimiento, donde puedes marcar la diferencia y donde ningún día es igual al anterior! En Capgemini Engineering estamos buscando un/a Desarrollador/a de Software embebido con experiencia en C y muy valorable en ADA para incorporar en uno de nuestros proyectos híbridos con ubicación en Alcobendas.",Madrid,Experiencia en el desarrollo de SW con C y muy valorable con ADA. Experiencia en recogida de requisitos en Doors. Posibilidad de ir tres días a las oficinas ubicadas en Alcobendas.,"C, ADA, DOORS",,híbrido,Inglés,indefinido,False,https://www.infojobs.net/madrid/desarrollador-sw-embebido-c/of-i93f7f5b35a4b3886ab1b47637398da?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Desarrollador/a SW Junior C++,Capgemini Engineering - Consultores/as,"Capgemini Engineering, líder mundial en servicios de ingeniería, reúne a equipos de ingenieros/as, científicos/as y arquitectos/as para ayudar a las empresas más innovadoras del mundo a liberar su potencial y contribuir a un futuro mejor. Desde coches autónomos hasta robots que salvan vidas, nuestro/as expertos/as en tecnologías digitales y software se salen de lo convencional proporcionando servicios únicos de I+D e ingeniería en todos los sectores de actividad. ¡Únete al equipo y continua tu carrera en una compañía con oportunidades de crecimiento, donde puedes marcar la diferencia y donde ningún día es igual al anterior.","San Fernando, Cádiz","Experiencia en sistema operativo Linux. Experiencia en Programación Orientada a Objetos C++ (Enviroment QT). Experiencia en aplicaciones de sistemas en tiempo real. Buenas prácticas de calidad de software. Tener disponibilidad para poder seguir un modelo hibrido de teletrabajo y presencialidad, en las oficinas ubicadas en San Fernando. Deseable: Experiencia en migración de software. Experiencia en integración con hardware, sensores y protocolo. Conocimientos de Docker. Previa experiencia en programas de sistemas navales. Tener en posesión acreditación HPS. Conocimientos de Sistemas de Combate o sistemas de Comando y Control. Conocimientos en Python.","C++, Qt, Linux, Docker, Python",,híbrido,Inglés - Intermedio,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/san-fernando/desarrollador-sw-junior-c/of-iec7392c98842f7b8eea3997c6e0c31?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
.NET Software Engineer,MALWAREBYTES LIMITED SUCURSAL EN ESPAÑA.,We’re looking for a talented Software Engineer responsible for researching and developing .NET Framework Applications in the field of Malware Analysis and Cybersecurity. Their responsibilities will be mainly the implementation of Big Data oriented Platforms to support Artificial Intelligence Processes.,Bilbao,"Master’s degree in Computer Science or equivalent, Wide experience in Microsoft .NET Framework / C#, Knowledge of Win32 API, Experience in the development of multi-threading and multi-processing applications, Experience in the design and programming of SQL Databases, Broad knowledge in the development of service-oriented software based on Windows/Web Services, Software Deployment and Automation skills, Fluency in English, Team player and excellent self-learning and problem-solving skills.",".NET, C#, Win32, BigData, AI",51000,Híbrido,"Inglés - Intermedio, Español - Avanzado",Contrato de duración determinada,False,https://www.infojobs.net/bilbao/.net-software-engineer/of-iae89d500a24f1eb4bcb90698089a8d?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Desarrollador/a Full Stack para Plataforma CRM,ELITEDEVENTAS2020 SL.,"Buscamos un/a desarrollador/a informático/a con experiencia para liderar el desarrollo de una plataforma CRM personalizada que será el eje central de nuestras operaciones comerciales. Este proyecto implica la creación de un sistema robusto, escalable y adaptable, que incluya funcionalidades avanzadas de gestión de clientes y comunicación interna.",Valladolid,"Experiencia demostrable en desarrollo web Full Stack. Dominio de lenguajes y frameworks modernos (Laravel, Node.js, Django, React, Angular, etc.). Conocimientos sólidos en bases de datos (MySQL, PostgreSQL, etc.). Experiencia en integración de APIs de terceros. Buenas prácticas de desarrollo seguro y escalable. Capacidad de trabajar de forma autónoma y orientado/a a resultados. Se valorará experiencia previa desarrollando herramientas internas o CRMs personalizados.","Laravel, Node.js, Django, React, Angular, MySQL, PostgreSQL",,Presencial,Español - Básico,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/valladolid/oferta-empleo-desarrollador-full-stack-para-plataforma-crm/of-i887ccd8df641748dd1ddaf96821873?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Programador/a - desarrollador/a FullStack PHP (Symfony) B25-1,Global System Security,"GSSecurity, empresa que trabaja a nivel nacional, especializada en la comercialización, instalación y mantenimiento de todo tipo de soluciones de seguridad. Trabajamos con las últimas innovaciones y tecnologías en equipos, producción y servicios para proporcionar la solución a medida para cada uno de nuestros clientes y usuarios mediante sistemas de videovigilancia. Buscamos personas comprometidas, responsables y con iniciativa para formar parte de nuestro equipo, que tengan experiencia en el puesto de trabajo de Programador/a - desarrollador/a para nuestra sede de Mataró (BCN). Funciones y responsabilidades principales: - Escribir código de los diferentes lenguajes de programación, y utilizar el que sea más conveniente en cada caso. - Diseño de arquitectura web. - Desarrollar el código necesario en los diferentes lenguajes de programación. - Revisar y ultimar todos los errores e inconvenientes que van saliendo en la creación. - Incluir funcionalidades en la ejecución. - Crear la interfaz. - Trabajos de datos en la parte del servidor.","Mataró, Barcelona",La persona candidata debe tener conocimientos y experiencia acreditable en: - Symfony - PHP - CSS - JAVA - SQL - MySqQL. Imprescindible experiencia de tres años demostrables.,"Symfony, PHP, SQL, REST, CSS, Scrum, Java, MySQL",,Presencial,"Inglés - Básico, Español - Nativo o Bilingüe, Catalán - Nativo o Bilingüe","Contrato indefinido, jornada completa",False,https://www.infojobs.net/mataro/programador-desarrollador-fullstack-php-symfony-b25-1/of-i6d9d066860466594ebacd70aca5971?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Software Engineer | Inglés | Proyecto internacional,Knowmad Mood,"Ahora somos knowmad mood! Si tu objetivo es seguir creciendo profesionalmente junto a un equipo de alto nivel, con mucha experiencia trabajando en Java, ¡esta es tu oferta! Te damos la oportunidad de poder trabajar para un importante cliente. Desarrollar y mantener aplicaciones Java de alta calidad, trabajar en estrecha colaboración con los miembros del equipo para implementar soluciones técnicas, integrar perfectamente servicios externos en nuestras aplicaciones, garantizar la calidad del código a través de pruebas unitarias, revisiones de código y mejoras continuas, crear documentación completa, realizar demostraciones y facilitar sesiones de intercambio de conocimientos para apoyar el crecimiento del equipo.",Sevilla,"Al menos 4 años de experiencia, imprescindible residente en España, fuertes habilidades de comunicación en inglés, reuniones una vez al mes en Jerez de la Frontera, necesario cada 3 meses viajar a Suiza.","Java, API Rest, OpenAPI, Swagger, Microservicios, JWT, SQL, NoSQL, Quarkus, Keycloak, Helm, Kubernetes, Docker, Git, Jira, Confluence",,Solo teletrabajo,Inglés - Avanzado,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/sevilla/software-engineer-ingles-proyecto-internacional/of-i4629e2370342aa8ba8a2ba029ebcc1?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Programador/a Full Stack (Java/React) – Modalidad hibrida – Proyecto Internacional,PSS,"¿Te gustaría unirte a un departamento formado por personas apasionadas por el mundo de la tecnología? ¿Eres un experto en asumir nuevos retos, y seguir formándote en tu carrera profesional? ¡Únete a PSS! En estos momentos estamos buscando perfiles de programador full stack con experiencia principalmente Java, Spring Boot y React, para incorporarse en un potencial proyecto internacional bajo la modalidad hibrida. Funciones a desempeñar: - Desarrollar e implementar características innovadoras para el sistema.- Colaborar con equipos multifuncionales para asegurar la entrega exitosa del proyecto.- Contribuir al diseño y la arquitectura de la aplicación.- Solucionar problemas técnicos.- Estar al día de las tendencias y tecnologías del sector para impulsar la mejora continua.",Madrid,Estudios mínimos Formación Profesional Grado Superior. Experiencia mínima Al menos 2 años.,"Java, JavaScript, JPA, Arquitectura, Spring Framework, Hibernate, Spring, REST, Mejora continua",37500,Híbrido,Inglés B2/C1,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/madrid/programador-full-stack-java-react-modalidad-hibrida-proyecto-internacional/of-i433de2386349a2adf4dd17b24bc669?applicationOrigin=search-new&page=4&sortBy=RELEVANCE
Ingeniero/a de Pruebas de Software Automáticas,novanotio,"¿Quieres formar parte de un proyecto puntero en el sector aeroespacial? Desde NOVANOTIO, consultora especializada en talento tecnológico e innovación con más de 28 años de experiencia, estamos seleccionando un/a Ingeniero/a QA de Pruebas Automáticas con al menos 3 años de experiencia, para incorporarse a un proyecto innovador ubicado en Madrid. RESPONSABILIDAD Y FUNCIONES: - Diseñar y desarrollar scripts de automatización de pruebas utilizando Python y Selenium. - Definir y ejecutar planes de prueba funcionales y de regresión. - Generar documentación técnica relacionada con la validación y verificación de requisitos.","Torrejón De Ardoz, Madrid","-Titulación en Ingeniería Informática, Telecomunicaciones o similar. - Experiencia mínima de 3 años en automatización de pruebas de software. - Experiencia o conocimientos sólidos en Python y Selenium. - Nivel de inglés intermedio.","QA, Pruebas, Python, Selenium, robot framework, Validación y verificación, Automatización de pruebas",41000,presencial,Inglés - Intermedio,indefinido,False,https://www.infojobs.net/torrejon-de-ardoz/ingeniero-pruebas-software-automaticas/of-ibca2e6d28a4cb09d7d229bb4362da4?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Ingeniero/a Material Handling Offshore (Cadiz/Madrid/Sevilla),BETWEEN Technology,"En BETWEEN Technology, seguimos creciendo y ampliando nuestro equipo, apostando por el mejor talento. Nuestra empresa está comprometida con la innovación y la excelencia en el sector de la ingeniería, y actualmente buscamos un/a Ingeniero/a de Material Handling Offshore con una sólida experiencia para unirse a nuestro equipo. La persona podrá trabajar desde las oficinas ubicadas en Madrid/Cadiz/Sevilla. Como Ingeniero/a de Material Handling Offshore, serás responsable de diseñar, planificar y supervisar la gestión de materiales y el manejo de equipos en plataformas offshore. Tu labor será clave en la optimización de la movilización y el transporte de equipos de proceso, asegurando que se cumplan los protocolos y guías establecidos para cada proyecto.",Cádiz/Madrid/Sevilla,"Título universitario en Ingeniería o área relacionada. Mínimo 5 años de experiencia en ingeniería de materiales y manejo en entornos offshore o industrias afines. Conocimiento profundo de los procesos de izaje, trazado y diseño de instalaciones. Experiencia en la movilización y gestión de equipos en plataformas offshore. Capacidad para trabajar de manera colaborativa en equipos multidisciplinarios. Habilidades de comunicación efectiva y capacidad para interactuar con diversos stakeholders. Dominio de herramientas de software de diseño y gestión de proyectos.",,40500,Presencial,,Contrato indefinido,False,https://www.infojobs.net/cadiz/ingeniero-material-handling-offshore-cadiz-madrid-sevilla-amp/of-i0572a734d047ba9465e7891980fdb8?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Low-Code Developer,MNEMO SERVICIOS TI,"¡Bienvenido/a! Somos una empresa tecnológica en pleno crecimiento, especializada en soluciones digitales innovadoras. Si te apasiona el desarrollo y quieres formar parte de un equipo dinámico, ¡esta es tu oportunidad! Estamos buscando un Low-Code Developer para incorporarse en uno de nuestros principales partners. Detalles del proyecto: Frameworks Low-Code: Bootstrap, Webflow, Microsoft Power Apps, Tailwind, Retool Plataformas No-Code: Bubble, Zapier, AppGyver, OutSystems Consumo e integración de APIs Creación y despliegue de microservicios Bases de datos: MongoDB, MySQL, PostgreSQL Todo lo que hacemos se basa en 3 pilares: - Trabajo en equipo: nos apoyamos mutuamente para lograr grandes resultados en un ambiente colaborativo y dinámico.- Liderazgo con compromiso: Los líderes trabajan a tu lado, impulsando tu desarrollo.- Excelencia: Buscamos siempre soluciones creativas y mejoras en lo que hacemos. Te damos más razones para unirte a nuestro equipo: - Formarás parte de un entorno profesional y humano de alto nivel.- Desarrollarás una carrera con proyección y estabilidad.- Flexibilidad: Modelo remoto 100% para equilibrar tu vida personal y profesional. - Fomentamos una comunicación bidireccional y feedback constante. - Retribución flexible y otros beneficios para que disfrutes dentro y fuera del trabajo. Nos encanta conocer nuevo talento, ¡queremos saber más de ti! ¿Te interesa? Inscríbete en la oferta y hablamos.",Madrid,"Experiencia mínima: Al menos 2 años. Imprescindible residente en No Requerido. Experiencia en: Lenguajes HTML, CSS y JavaScript. Frameworks Low-Code: Bootstrap, Webflow, Microsoft Power Apps, Tailwind, Retool. Plataformas No-Code: Bubble, Zapier, AppGyver, OutSystems. Integración y desarrollo: Consumo e integración de APIs. Creación y despliegue de microservicios. Bases de datos: MongoDB, MySQL, PostgreSQL.","HTML, CSS, JavaScript, Bootstrap, Webflow, Microsoft Power Apps, Tailwind, Retool, Bubble, Zapier, AppGyver, OutSystems, MongoDB, MySQL, PostgreSQL",,Solo teletrabajo,,"Contrato indefinido, jornada completa",False,https://www.infojobs.net/madrid/low-code-developer/of-i479828de554ed188c600fcfe83a93d?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Full Stack Developer,Clidrive,"En Clidrive buscamos un full stack engineer con experiencia de al menos 4 años, que conozca buenas prácticas, sea autónomo/A y trabaje bien en equipo. Es una oportunidad única para trabajar en una empresa muy joven con un equipo talentoso. Nuestro objetivo actual es enfocarnos en la automatización de procesos y la integración con tecnologías de IA que hagan procesos más eficientes y aumenten la productividad. Hemos construido nuestro propio CRM/ERP que usamos internamente y nos integramos con múltiples servicios para poder realizar financiaciones y ventas de vehículos.",Madrid,"Tener al menos 4 años de experiencia como backend developer. Experiencia de al menos 3 años con NodeJS. NestJS y Postgres. Experiencia en desarrollo Frontend con NextJS y Vercel. Necesitamos una persona que conozca buenas prácticas: principios SOLID, KISS y DRY. Y le guste ayudar al resto del equipo a incorporarlos y seguirlos en su día a día. Tener experiencia implementando una solución basada en una arquitectura orientada a eventos utilizamos SNS/SQS es un plus. Sumará el conocimiento en despliegues en entorno cloud. Usamos AWS y Terraform.","NodeJS, NestJS, Postgres, NextJS, Vercel, AWS, Terraform",,Híbrido,,Contrato indefinido,False,https://www.infojobs.net/madrid/full-stack-developer/of-i3dd8358f9b42759a281089a2abadf4?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
Software Development Engineer II,Expedia Group,"Private Label Solutions (PLS) is the B2B arm of Expedia Group. We open up our supply and innovative technology to businesses looking to take on the world of travel. These businesses, sometimes referred to as our ‘demand partners', include global financial institutions (e.g. AMEX), corporate managed travel, offline travel agents (e.g. Flight Centre), global travel suppliers (e.g. Delta) and many more. We are seeking a motivated and detail-oriented Software Developer to join our development team. The successful candidate will have a foundational understanding of JVM languages (such as Java, Scala, Kotlin) and some experience with cloud providers, preferably AWS. You will work closely with our senior developers and data teams to build robust data APIs and business intelligence (BI) tools that power the B2B operations of our company.",Madrid,"We look for smart people with good general programming skills because we believe that exceptional developers can learn new technologies quickly and well. However, it wouldn't hurt if you have experience with some of the following (or a passion to learn them): -preferably someone with 2+ years of experience -Foundational knowledge in Object-Oriented Programming concepts, data structure, algorithms, preferably in any JVM languages (Java/Kotlin/Scala/Clojure) and Python. -Experience in using cloud services (e.g. AWS) -Experienced or interested in building API's. -Experience with various data stores (SQL, NoSQL) and API integration patterns. -Exposure to BI tools and data visualization libraries/frameworks is a plus. -Familiarity with agile methodologies and version control systems (e.g., Git). -Experience or interest in working with processing large volumes of data. -Very passionate about learning, especially in the areas of technology, service design patterns and system architecture. -Be self-motivated with drive and good organisational skills to work to challenging deadlines. -Critical thinker, expected to speak out and defend views.","Java, Scala, Kotlin, AWS, SQL, NoSQL, Git",,,,Indefinido,False,https://www.infojobs.net/madrid/software-development-engineer-ii/of-i8fffb55956453092392a04f2246804?applicationOrigin=search-new&page=5&sortBy=RELEVANCE
